record_id,farmer_id,crop,state,lga,harvest_date,season,quantity_harvested_kg,post_harvest_loss_pct,quantity_sold_kg,farm_gate_price_per_kg,market_price_per_kg,gross_revenue_ngn,transport_mode,transport_cost_ngn,destination_market,days_to_market,storage_type,fertilizer_used,irrigation_used,cooperative_member
AGR-638556,FRM-02018,Wheat,Niger,Lake Davidfort,10/2/2022,Wet Season,46013.6,3,44633.19,153.29,330.32,14743235.32,Boat,29500,Oja Oba,2,Cold Storage,No,No,No
AGR-638557,FRM-02989,Plantain,Zamfara,West Maryshire,2/18/2021,Off-Season,26111.85,8.4,23918.45,630.12,1452.64,34744897.21,Rail,23400,Kantin Kwari,19,Warehouse,Yes,Yes,No
AGR-638558,FRM-08089,Rice,Imo,Hillfurt,1/14/2023,Off-Season,3708.78,4,3560.43,1306.13,2414.56,8596871.86,Boat,8800,Dawanau Market,13,Silo,No,No,Yes
AGR-638559,FRM-08310,Plantain,Cross River,Ronaldbury,9/12/2023,Wet Season,38638.86,6.4,36165.97,1023.17,2283.87,82598373.9,Rail,39500,Eke Awka,18,None,No,No,No
AGR-638560,FRM-00946,Yam,Niger,Dannybury,12/27/2021,Dry Season,3466.63,3.4,3348.76,270.81,479.33,1605161.13,Motorcycle,26900,Kantin Kwari,16,Cold Storage,No,No,No
AGR-638561,FRM-08649,Rice,Ogun,Perezshire,5/30/2022,Off-Season,42478.15,31.1,29267.45,516.81,1037.9,30376686.36,Van,48600,Kantin Kwari,13,None,No,Yes,Yes
AGR-638562,FRM-02299,Groundnut,Borno,Ronaldstad,7/15/2023,Dry Season,3997.87,17.1,3314.23,238.3,446.95,1481295.1,Boat,14400,Gbagi Market,16,Cold Storage,No,Yes,Yes
AGR-638563,FRM-01514,Cassava,Niger,Wrightville,12/10/2023,Wet Season,32116.76,7.8,29611.65,1722.59,4551.42,134775056,Boat,1700,Eke Awka,14,Warehouse,No,Yes,No
AGR-638564,FRM-07080,Wheat,Borno,Vanessaville,2/17/2022,Wet Season,42590.66,2.6,41483.3,446.45,821.16,34064426.63,Van,4800,Kantin Kwari,13,Warehouse,Yes,Yes,Yes
AGR-638565,FRM-02892,Cowpea,Cross River,North David,2/8/2022,Wet Season,33298.89,15.8,28037.67,192.68,455.64,12775083.96,Motorcycle,33600,Oja Oba,19,None,Yes,No,No
AGR-638566,FRM-09615,Plantain,Kano,New Sheliaside,5/12/2021,Off-Season,8181.82,31.7,5588.18,87.91,153.32,856779.76,Motorcycle,10600,Eke Awka,13,Silo,Yes,No,No
AGR-638567,FRM-02107,Sorghum,Anambra,Sheltonton,11/22/2022,Wet Season,33297.12,28.4,23840.74,926.79,2514.51,59947779.14,Motorcycle,42200,Kantin Kwari,21,Open Air,Yes,Yes,Yes
AGR-638568,FRM-00109,Yam,Zamfara,Joseland,10/30/2021,Wet Season,21540.61,24.1,16349.32,1288.41,2229.06,36443615.24,Truck,4100,Gbagi Market,20,None,Yes,Yes,Yes
AGR-638569,FRM-06760,Wheat,Zamfara,East Alexa,12/3/2023,Wet Season,41192.11,33.3,27475.14,1077.71,2983.08,81960540.63,Boat,11700,Wuse Market,19,Warehouse,Yes,Yes,No
AGR-638570,FRM-05852,Soybean,Benue,Joanmouth,7/25/2022,Dry Season,44752.66,15.9,37636.99,1162.72,1683.55,63363754.51,Van,35500,Gbagi Market,14,None,Yes,No,No
AGR-638571,FRM-05854,Wheat,Cross River,Lake Jeffreyport,3/20/2021,Wet Season,19902.92,29.8,13971.85,1951.12,2977.33,41598808.16,Van,27300,Oyingbo,10,Silo,Yes,Yes,No
AGR-638572,FRM-03732,Wheat,Borno,Velasquezland,5/7/2021,Dry Season,12112.39,27.7,8757.26,908.48,2640.31,23121881.15,Rail,37800,Oja Oba,21,Warehouse,No,Yes,No
AGR-638573,FRM-06643,Maize,Benue,Garciaville,8/15/2023,Dry Season,45011.23,2.8,43750.92,524.51,1023.04,44758941.2,Van,18100,Wuse Market,20,Warehouse,Yes,Yes,Yes
AGR-638574,FRM-04640,Maize,Kano,Perezmouth,2/10/2023,Off-Season,7465.22,9.6,6748.56,1348.84,2651.93,17896708.72,Van,34600,Mile 12,10,Cold Storage,No,Yes,No
AGR-638575,FRM-06816,Rice,Imo,New Patricia,2/17/2022,Off-Season,32946.07,19.2,26620.42,852.75,1715.2,45659344.38,Motorcycle,31700,Oja Oba,13,Open Air,Yes,Yes,No
AGR-638576,FRM-06031,Sorghum,Oyo,South Patrick,12/15/2021,Off-Season,13064.06,26.9,9549.83,500.62,1231.74,11762907.6,Truck,9300,Eke Awka,2,Warehouse,Yes,No,Yes
AGR-638577,FRM-04272,Wheat,Niger,Port Juliemouth,3/28/2023,Off-Season,16682.42,9.5,15097.59,1785.26,2720.88,41078730.68,Motorcycle,47000,Oyingbo,15,Silo,No,Yes,No
AGR-638578,FRM-03335,Rice,Plateau,Markbury,8/6/2023,Dry Season,42049.74,14.6,35910.48,166.14,345.07,12391629.33,Van,20400,Gbagi Market,11,Silo,Yes,Yes,No
AGR-638579,FRM-06778,Wheat,Kano,East Brianburgh,11/5/2022,Wet Season,11247.08,22.5,8716.49,1754.37,3621.18,31563979.26,Truck,19100,Eke Awka,10,Silo,Yes,No,No
AGR-638580,FRM-01955,Maize,Plateau,West Charlesville,1/24/2021,Dry Season,11846.51,18.4,9666.75,1708.04,4368.62,42230357.38,Truck,45200,Eke Awka,10,Warehouse,Yes,Yes,No
AGR-638581,FRM-01616,Wheat,Kaduna,Lynnhaven,3/17/2022,Off-Season,21981.56,19.1,17783.08,221.75,650.91,11575184.6,Van,17900,Oja Oba,2,Cold Storage,No,Yes,Yes
AGR-638582,FRM-00996,Groundnut,Oyo,Carrieview,12/31/2021,Wet Season,38441.35,21.5,30176.46,453.13,863.95,26070952.62,Boat,11200,Oja Oba,11,None,No,Yes,No
AGR-638583,FRM-09316,Plantain,Imo,New Joshua,1/16/2022,Off-Season,43036.95,33.8,28490.46,938.42,2231.39,63573327.54,Motorcycle,25200,Oyingbo,16,Cold Storage,Yes,Yes,No
AGR-638584,FRM-03693,Maize,Cross River,East Frank,6/10/2021,Dry Season,41274.23,33.9,27282.27,1311.33,2166.06,59095033.76,Motorcycle,11800,Eke Awka,5,None,No,No,Yes
AGR-638585,FRM-00198,Yam,Imo,North Amandaville,9/12/2021,Dry Season,23831.95,17.2,19732.85,347.16,802.56,15836796.1,Boat,1400,Kantin Kwari,13,Warehouse,Yes,Yes,No
AGR-638586,FRM-09481,Wheat,Plateau,West Michael,5/21/2022,Off-Season,36232.38,6.6,33841.04,1474.31,2618.77,88621900.32,Truck,40900,Gbagi Market,10,None,Yes,No,Yes
AGR-638587,FRM-00789,Groundnut,Kano,Lake Barbara,6/20/2021,Wet Season,34761.3,25.7,25827.65,952.2,2693.97,69578914.27,Motorcycle,10700,Mile 12,6,Open Air,Yes,No,Yes
AGR-638588,FRM-09480,Rice,Kano,Laceyhaven,3/13/2022,Wet Season,43760.21,13.5,37852.58,1881.84,3492.67,132206570.6,Van,34900,Gbagi Market,18,Warehouse,No,Yes,No
AGR-638589,FRM-01528,Maize,Kaduna,West Kyle,7/22/2022,Off-Season,937.18,21.6,734.75,727.35,947.32,696043.37,Motorcycle,24500,Oyingbo,16,Cold Storage,Yes,No,Yes
AGR-638590,FRM-03570,Sorghum,Imo,North Feliciaview,9/13/2023,Wet Season,2306.58,30.7,1598.46,1500.47,3797.53,6070199.8,Rail,18300,Mile 12,15,Cold Storage,Yes,Yes,Yes
AGR-638591,FRM-09256,Groundnut,Kano,Richside,1/26/2022,Dry Season,25167.26,21.8,19680.8,764.65,1787.63,35181988.5,Rail,2500,Dawanau Market,3,Silo,No,Yes,No
AGR-638592,FRM-07284,Yam,Imo,South Connor,6/22/2021,Off-Season,11514.61,23.8,8774.13,664.58,1969.03,17276525.19,Rail,2100,Oja Oba,10,Silo,No,No,Yes
AGR-638593,FRM-06718,Tomato,Anambra,Hendersonland,2/10/2022,Dry Season,3888.42,4.7,3705.66,1417.99,3344.6,12393950.44,Truck,17600,Oja Oba,10,Open Air,Yes,Yes,No
AGR-638594,FRM-02678,Maize,Niger,Johnsonburgh,9/7/2023,Wet Season,45314.26,31.4,31085.58,1729.83,2998.67,93215396.18,Boat,9500,Dawanau Market,20,Cold Storage,No,No,No
AGR-638595,FRM-06071,Cowpea,Plateau,West Lindseystad,9/7/2022,Wet Season,42159.21,15.2,35751.01,941.37,1674.72,59872931.47,Motorcycle,47700,Kantin Kwari,16,Open Air,No,Yes,Yes
AGR-638596,FRM-08109,Maize,Plateau,Monicamouth,12/9/2023,Dry Season,20867.72,15.6,17612.36,280.9,820.71,14454639.98,Motorcycle,43500,Gbagi Market,18,Open Air,No,Yes,No
AGR-638597,FRM-05358,Cowpea,Anambra,Samanthahaven,1/6/2021,Wet Season,792.17,27.2,576.7,1643.26,3022.79,1743242.99,Rail,34300,Gbagi Market,3,Silo,Yes,No,Yes
AGR-638598,FRM-06193,Rice,Ogun,Kirbyshire,12/28/2023,Dry Season,9241.63,11,8225.05,183.78,334.66,2752595.23,Boat,33000,Eke Awka,14,Open Air,Yes,No,Yes
AGR-638599,FRM-00529,Cassava,Niger,Mollybury,11/24/2023,Dry Season,48785.38,21.3,38394.09,1471.27,4345.44,166839214.5,Van,27200,Oyingbo,13,Open Air,No,No,No
AGR-638600,FRM-06713,Wheat,Anambra,Scottberg,7/23/2021,Wet Season,14160.69,22.5,10974.53,85.43,149.44,1640033.76,Rail,35900,Dawanau Market,1,Cold Storage,Yes,Yes,No
AGR-638601,FRM-04945,Cowpea,Benue,East Johnstad,9/2/2023,Dry Season,38036.46,7.6,35145.69,557.92,1407.66,49473181.99,Boat,29000,Gbagi Market,17,Open Air,Yes,No,Yes
AGR-638602,FRM-04622,Tomato,Kano,Port Jameston,1/9/2022,Wet Season,22666.27,31.8,15458.4,433.28,718.35,11104541.64,Motorcycle,28100,Gbagi Market,9,Silo,No,No,No
AGR-638603,FRM-03828,Groundnut,Kano,Ortegashire,4/20/2021,Wet Season,9622.39,14.8,8198.28,1217.82,3517.38,28836466.11,Boat,47400,Mile 12,10,None,Yes,Yes,No
AGR-638604,FRM-03725,Rice,Cross River,Denisefurt,7/22/2022,Off-Season,12447.47,21.3,9796.16,1175.35,1734.99,16996239.64,Boat,36500,Mile 12,5,Silo,Yes,Yes,Yes
AGR-638605,FRM-00753,Maize,Kano,Lake Stephanieside,4/6/2023,Off-Season,30265.57,27.1,22063.6,1190.5,3079.38,67942208.57,Motorcycle,13500,Wuse Market,15,Open Air,No,Yes,Yes
AGR-638606,FRM-08141,Cassava,Kano,Kellyberg,4/13/2023,Wet Season,28702.99,32.2,19460.63,503.83,1383.27,26919305.66,Truck,14100,Oyingbo,19,Silo,No,No,No
AGR-638607,FRM-01205,Wheat,Benue,Lake Joseph,6/6/2021,Off-Season,4595.82,33,3079.2,1944.72,2672.48,8229100.42,Van,22400,Mile 12,10,Warehouse,No,No,Yes
AGR-638608,FRM-02082,Groundnut,Niger,Danielfurt,9/7/2022,Dry Season,5251.35,21,4148.57,529.01,1493.81,6197175.35,Rail,8100,Wuse Market,6,Silo,Yes,Yes,Yes
AGR-638609,FRM-00188,Pepper,Borno,Smithside,11/27/2022,Wet Season,43632.23,14.4,37349.19,1641.54,4363.23,162963106.3,Motorcycle,16000,Oja Oba,17,Silo,Yes,Yes,Yes
AGR-638610,FRM-08936,Cassava,Ogun,Garciaburgh,7/31/2023,Off-Season,19368.39,18.4,15804.61,646.37,1047.82,16560386.45,Boat,47300,Dawanau Market,11,Cold Storage,Yes,No,Yes
AGR-638611,FRM-06899,Cassava,Oyo,West Leslie,12/20/2023,Off-Season,3679.14,34,2428.23,1075.08,2236.82,5431513.43,Van,17900,Gbagi Market,21,Open Air,No,Yes,Yes
AGR-638612,FRM-02059,Groundnut,Kano,North Tyler,4/22/2022,Dry Season,15905.65,8.4,14569.58,1275.76,2710.55,39491575.07,Truck,33700,Dawanau Market,11,None,Yes,Yes,No
AGR-638613,FRM-08381,Cowpea,Zamfara,Jonesberg,10/23/2023,Dry Season,43236.37,33.9,28579.24,1877.96,5515.68,157633942.5,Van,40700,Oyingbo,14,None,Yes,Yes,No
AGR-638614,FRM-01023,Maize,Niger,West Bettyview,3/6/2022,Wet Season,48086.55,31.4,32987.37,1138.73,2687.38,88649598.39,Van,4700,Kantin Kwari,1,None,Yes,No,No
AGR-638615,FRM-03641,Soybean,Plateau,Benjaminborough,2/22/2023,Wet Season,26182.14,13.1,22752.28,1915.63,3178.47,72317439.41,Rail,19900,Kantin Kwari,2,Silo,No,Yes,No
AGR-638616,FRM-08368,Tomato,Benue,North Sandraside,6/14/2022,Wet Season,24904.04,31.8,16984.56,1703.01,2892.44,49126820.73,Rail,21600,Wuse Market,5,Silo,Yes,Yes,No
AGR-638617,FRM-01231,Pepper,Niger,East Julie,9/5/2023,Dry Season,21862.48,21.7,17118.32,1279.03,3306.33,56598814.97,Boat,25300,Mile 12,8,Cold Storage,No,Yes,No
AGR-638618,FRM-09157,Plantain,Benue,Kathrynville,9/2/2021,Dry Season,29952.63,8,27556.42,1935.86,4632.19,127646573.2,Truck,17800,Kantin Kwari,10,Warehouse,Yes,Yes,Yes
AGR-638619,FRM-01055,Wheat,Oyo,Butlerside,1/1/2024,Dry Season,15465.6,16.7,12882.84,333.99,537.57,6925428.3,Rail,10000,Eke Awka,2,Silo,No,Yes,No
AGR-638620,FRM-05910,Groundnut,Cross River,East Barry,3/6/2021,Dry Season,22305.41,2.3,21792.39,1540.32,4482.05,97674581.6,Van,46100,Kantin Kwari,7,Silo,No,Yes,Yes
AGR-638621,FRM-08665,Plantain,Ogun,Shawnview,5/11/2021,Off-Season,42285.72,8,38902.86,753.21,1121.18,43617108.57,Rail,33600,Dawanau Market,11,Cold Storage,Yes,No,Yes
AGR-638622,FRM-05808,Rice,Plateau,Robertview,3/13/2022,Dry Season,27498.49,27.9,19826.41,536.3,1219.15,24171367.75,Boat,7300,Mile 12,6,Warehouse,No,No,Yes
AGR-638623,FRM-01194,Sorghum,Zamfara,Port Peterborough,9/1/2022,Dry Season,12747.72,32.7,8579.22,731.5,1521.77,13055599.62,Rail,23800,Oja Oba,20,Open Air,No,No,No
AGR-638624,FRM-00402,Cowpea,Borno,Lake Amy,5/30/2023,Dry Season,36164.59,33.4,24085.62,955.47,2856.48,68800091.82,Rail,23700,Wuse Market,1,None,Yes,No,Yes
AGR-638625,FRM-02187,Pepper,Cross River,Reginafort,5/27/2023,Off-Season,26406.07,17.8,21705.79,169.64,241.66,5245421.21,Rail,9000,Eke Awka,4,None,Yes,No,Yes
AGR-638626,FRM-06296,Tomato,Kano,Whiteheadville,12/15/2021,Dry Season,2338.08,26.7,1713.81,442.41,1011.9,1734204.34,Boat,49700,Oyingbo,11,Warehouse,Yes,No,Yes
AGR-638627,FRM-06416,Groundnut,Borno,Lake Adam,12/7/2022,Wet Season,41996.41,31.7,28683.55,551.72,1089.16,31240975.32,Truck,8500,Mile 12,13,Cold Storage,No,No,No
AGR-638628,FRM-00742,Cassava,Ogun,Port Bryanshire,4/11/2021,Off-Season,32987.84,20.6,26192.34,1262.5,3318.72,86925042.6,Rail,30000,Eke Awka,11,Silo,Yes,Yes,No
AGR-638629,FRM-00513,Soybean,Kano,New Tiffany,9/5/2023,Off-Season,14761.6,7.6,13639.72,686.5,1928.29,26301335.68,Motorcycle,5700,Mile 12,11,Warehouse,No,No,No
AGR-638630,FRM-01345,Yam,Plateau,South Sarahfurt,4/7/2022,Dry Season,41835.94,25.5,31167.78,1443.91,2130.51,66403266.97,Truck,30200,Gbagi Market,7,Open Air,Yes,Yes,No
AGR-638631,FRM-07493,Soybean,Ogun,North Dominiquetown,1/30/2022,Off-Season,27421.26,26.1,20264.31,167.17,398.05,8066208.6,Boat,19800,Oja Oba,16,Open Air,No,No,No
AGR-638632,FRM-09564,Maize,Kaduna,West Christine,1/5/2021,Wet Season,27973.21,3.6,26966.17,447.62,894.89,24131755.87,Truck,12900,Mile 12,1,Open Air,Yes,No,No
AGR-638633,FRM-01081,Cowpea,Benue,South Stephanieville,7/31/2021,Wet Season,48557.53,3.2,47003.69,1481.71,4170.82,196043930.3,Motorcycle,15500,Oyingbo,10,Cold Storage,No,No,No
AGR-638634,FRM-05035,Cassava,Ogun,Dayville,12/18/2022,Off-Season,32320.58,16.8,26890.72,1133.37,2653.39,71351567.54,Boat,25400,Dawanau Market,5,Silo,Yes,No,Yes
AGR-638635,FRM-08534,Maize,Benue,South Renee,1/20/2023,Dry Season,3749.6,32.4,2534.73,509.05,668.29,1693934.71,Motorcycle,35500,Eke Awka,5,Open Air,No,Yes,No
AGR-638636,FRM-04235,Yam,Imo,Moodybury,12/9/2022,Off-Season,6335.28,18.3,5175.92,1221.7,2242.17,11605292.55,Rail,18300,Kantin Kwari,20,Warehouse,No,No,No
AGR-638637,FRM-09001,Maize,Cross River,New Jeffrey,12/30/2021,Dry Season,14653.68,8,13481.39,1256.36,2627.56,35423161.11,Truck,31300,Dawanau Market,3,Open Air,Yes,Yes,No
AGR-638638,FRM-07800,Plantain,Ogun,Michaelchester,8/31/2023,Wet Season,48341.4,14.2,41476.92,1215.6,1861.33,77202235.5,Boat,29800,Gbagi Market,14,None,Yes,Yes,Yes
AGR-638639,FRM-02418,Pepper,Ogun,North Darrellview,9/12/2022,Dry Season,35667.59,3.5,34419.22,126.78,177.78,6119048.93,Boat,24700,Oyingbo,20,Cold Storage,Yes,No,Yes
AGR-638640,FRM-01036,Tomato,Imo,South Jesse,1/22/2022,Dry Season,23536.93,3.9,22618.99,79.37,186.98,4229298.75,Boat,12400,Wuse Market,9,Cold Storage,No,Yes,No
AGR-638641,FRM-04380,Plantain,Benue,Davisburgh,8/10/2023,Off-Season,17675.43,9.2,16049.29,842.07,2176.04,34923897.01,Motorcycle,30100,Wuse Market,10,Open Air,Yes,No,No
AGR-638642,FRM-08237,Yam,Plateau,Lake Brian,6/26/2021,Dry Season,39056.37,21.8,30542.08,1329.56,2157.76,65902478.54,Van,32600,Dawanau Market,2,Cold Storage,No,Yes,Yes
AGR-638643,FRM-06507,Plantain,Ogun,Perkinsfurt,11/17/2023,Wet Season,7145.78,4.6,6817.07,529.42,1395.53,9513425.7,Rail,3500,Eke Awka,11,Silo,Yes,Yes,Yes
AGR-638644,FRM-06449,Rice,Kano,New Teresafurt,2/19/2022,Dry Season,10025.29,26.8,7338.51,998.42,1909.92,14015967.02,Motorcycle,31200,Oja Oba,6,Cold Storage,No,No,No
AGR-638645,FRM-08560,Sorghum,Oyo,Leview,8/19/2021,Wet Season,4950.51,3,4801.99,408.81,977.56,4694233.34,Boat,1800,Gbagi Market,20,Silo,No,Yes,No
AGR-638646,FRM-04122,Rice,Kaduna,Whitestad,9/1/2023,Off-Season,38768.71,5.7,36558.89,1174.34,3101.22,113377160.9,Truck,28400,Oyingbo,19,None,Yes,Yes,Yes
AGR-638647,FRM-00218,Wheat,Kaduna,North Cynthiamouth,9/16/2021,Wet Season,39297.04,31.4,26957.77,821.34,1886.15,50846397.89,Truck,37100,Oyingbo,14,Silo,No,Yes,No
AGR-638648,FRM-05191,Groundnut,Benue,Wallacefort,10/8/2021,Dry Season,12463.21,5.6,11765.27,301.48,878.03,10330260.02,Rail,5700,Wuse Market,20,Warehouse,Yes,Yes,No
AGR-638649,FRM-00122,Yam,Imo,Port Micheal,5/11/2023,Dry Season,2029.87,12.1,1784.26,912.26,2112.95,3770052.17,Boat,36800,Oyingbo,8,None,Yes,No,Yes
AGR-638650,FRM-07811,Yam,Benue,New Shelleybury,3/24/2021,Off-Season,12993.39,10.7,11603.1,1864.16,4307.03,49974899.79,Rail,48300,Wuse Market,5,None,Yes,Yes,No
AGR-638651,FRM-02703,Tomato,Zamfara,Peterton,10/25/2022,Wet Season,19238.08,4.5,18372.37,1289.73,2609.63,47945087.92,Rail,26000,Mile 12,20,Warehouse,Yes,Yes,Yes
AGR-638652,FRM-08771,Soybean,Anambra,Lake Monicamouth,7/17/2021,Wet Season,7257.58,15.1,6161.69,1498.03,2004.04,12348273.23,Truck,44500,Kantin Kwari,5,Cold Storage,Yes,Yes,Yes
AGR-638653,FRM-09982,Rice,Kaduna,Port Brendamouth,9/7/2022,Dry Season,39177.86,9.1,35612.67,1949.43,5355.03,190706916.2,Boat,22200,Gbagi Market,21,Cold Storage,No,No,Yes
AGR-638654,FRM-06466,Groundnut,Borno,East Ashleyborough,6/19/2023,Off-Season,11052.77,16.9,9184.85,728.61,2184.89,20067886.92,Rail,42500,Kantin Kwari,17,Warehouse,No,Yes,Yes
AGR-638655,FRM-05237,Rice,Kano,Kathrynview,8/22/2023,Off-Season,5284.29,7.6,4882.68,215.16,552.91,2699682.6,Truck,13800,Oyingbo,17,Open Air,No,Yes,Yes
AGR-638656,FRM-06209,Tomato,Imo,South Nicole,9/7/2021,Dry Season,14882.82,26.7,10909.11,226.11,533.09,5815537.45,Rail,36200,Wuse Market,16,Warehouse,No,Yes,No
AGR-638657,FRM-05420,Wheat,Niger,Woodsstad,7/11/2023,Off-Season,37088.02,2.6,36123.73,1040.43,2339.4,84507853.96,Motorcycle,8600,Gbagi Market,15,Warehouse,No,No,No
AGR-638658,FRM-03619,Wheat,Cross River,East Debrabury,5/20/2023,Dry Season,1901.29,26.7,1393.65,824.19,2114.56,2946956.54,Van,42000,Wuse Market,5,Warehouse,Yes,No,Yes
AGR-638659,FRM-03930,Pepper,Oyo,Davisshire,1/4/2022,Dry Season,45764.2,32.1,31073.89,708.71,1599.15,49691811.19,Boat,11500,Kantin Kwari,12,Warehouse,Yes,No,No
AGR-638660,FRM-03624,Soybean,Borno,Colonbury,3/5/2021,Off-Season,3993.71,19.3,3222.92,727.82,1854.66,5977420.81,Rail,33700,Eke Awka,7,Open Air,No,No,No
AGR-638661,FRM-00748,Groundnut,Imo,Lake Robertton,6/10/2021,Off-Season,22179.24,8.1,20382.72,350.66,616.94,12574915.28,Boat,7200,Oyingbo,19,Cold Storage,No,Yes,No
AGR-638662,FRM-02477,Sorghum,Borno,East Nichole,9/19/2022,Wet Season,14154.1,10.3,12696.23,1452.33,4065.78,51620078.01,Rail,20900,Wuse Market,13,Warehouse,No,No,No
AGR-638663,FRM-06809,Plantain,Benue,Josephtown,5/29/2022,Off-Season,15867.09,4.2,15200.67,397.01,707.49,10754322.02,Boat,30400,Dawanau Market,1,None,No,Yes,No
AGR-638664,FRM-07750,Rice,Ogun,Lake Mary,12/18/2023,Wet Season,16738.06,30.6,11616.21,758.18,2196.81,25518606.29,Truck,20700,Gbagi Market,13,Silo,Yes,No,Yes
AGR-638665,FRM-09819,Tomato,Oyo,Tracyburgh,9/22/2021,Dry Season,19191.52,7.4,17771.35,1094.34,1669.91,29676555.08,Motorcycle,29400,Mile 12,6,None,No,No,Yes
AGR-638666,FRM-05210,Tomato,Ogun,New Angelabury,10/5/2022,Off-Season,23549.99,28.5,16838.24,605.91,1294.89,21803668.59,Motorcycle,19100,Eke Awka,6,Silo,No,Yes,No
AGR-638667,FRM-06394,Maize,Benue,Johnland,11/19/2022,Wet Season,44662.47,24.4,33764.83,506.57,1425.55,48133453.41,Motorcycle,18700,Oyingbo,2,Warehouse,Yes,No,No
AGR-638668,FRM-09400,Plantain,Ogun,Sancheztown,5/12/2023,Dry Season,2213.9,12.6,1934.95,542.14,752.76,1456552.96,Rail,29600,Gbagi Market,19,Silo,Yes,No,Yes
AGR-638669,FRM-00332,Cassava,Benue,Michelleland,3/22/2022,Dry Season,30934.37,31.4,21220.98,1537.27,3522.53,74751538.68,Boat,49500,Eke Awka,5,Silo,No,No,No
AGR-638670,FRM-05409,Rice,Kaduna,Michaelmouth,8/9/2021,Wet Season,16136.14,5.6,15232.52,1024.21,2683.8,40881037.18,Van,15500,Kantin Kwari,19,Open Air,No,No,No
AGR-638671,FRM-04977,Rice,Borno,West Damonville,5/29/2022,Wet Season,45279.89,9.7,40887.74,1397.54,1852.8,75756804.67,Motorcycle,4800,Oyingbo,6,Cold Storage,No,No,Yes
AGR-638672,FRM-09853,Sorghum,Cross River,West Sarahville,8/9/2023,Off-Season,30055.54,22.7,23232.93,1904.2,2637.89,61285913.72,Van,15600,Mile 12,6,None,No,No,No
AGR-638673,FRM-01975,Tomato,Anambra,Coopertown,4/9/2022,Dry Season,27603.48,7.9,25422.81,564.58,1126.89,28648710.36,Truck,48900,Wuse Market,6,None,No,Yes,Yes
AGR-638674,FRM-02669,Cassava,Ogun,South Judy,7/23/2021,Dry Season,23728.07,3.7,22850.13,1122.69,1569.93,35873104.59,Rail,30000,Mile 12,4,Warehouse,No,Yes,No
AGR-638675,FRM-08579,Maize,Ogun,Port Jacob,8/4/2023,Off-Season,49088.85,7.6,45358.1,1717.5,2733.77,123998613,Rail,6300,Oyingbo,17,Warehouse,Yes,Yes,Yes
AGR-638676,FRM-05657,Cassava,Kaduna,East Williamberg,9/3/2022,Wet Season,32671.95,23.7,24928.7,572.79,887.46,22123224.1,Motorcycle,31800,Mile 12,5,Open Air,No,No,No
AGR-638677,FRM-08869,Rice,Benue,Donnamouth,10/15/2021,Off-Season,40507.39,30.5,28152.64,1737.24,3449.41,97109997.94,Truck,8700,Oja Oba,20,Open Air,Yes,Yes,No
AGR-638678,FRM-04711,Cassava,Cross River,Lake Cameron,3/2/2021,Off-Season,49437.99,29.4,34903.22,1941.23,2734.03,95426450.58,Motorcycle,20400,Oyingbo,19,None,No,No,No
AGR-638679,FRM-04116,Sorghum,Kaduna,Shellyhaven,1/11/2021,Wet Season,46890.37,5.1,44498.96,451.28,1298.16,57766769.91,Boat,5100,Dawanau Market,15,Cold Storage,Yes,Yes,No
AGR-638680,FRM-01796,Wheat,Kaduna,Lake Ebonybury,1/21/2021,Wet Season,7486.03,22.8,5779.22,120.32,221.44,1279750.48,Truck,48800,Eke Awka,21,Warehouse,Yes,No,Yes
AGR-638681,FRM-06104,Maize,Borno,Collinsfurt,11/28/2022,Wet Season,25215.53,4.5,24080.83,705.46,1895.02,45633654.47,Boat,36700,Dawanau Market,11,Warehouse,No,Yes,Yes
AGR-638682,FRM-07718,Yam,Kaduna,East Daniel,1/18/2021,Off-Season,39459.06,18.7,32080.22,647.89,1056.78,33901734.89,Van,18500,Mile 12,8,Open Air,Yes,No,No
AGR-638683,FRM-08657,Rice,Niger,South Nancy,12/13/2023,Wet Season,42905.86,13.1,37285.19,514.33,692.57,25822604.04,Truck,15900,Kantin Kwari,14,Open Air,Yes,Yes,Yes
AGR-638684,FRM-03232,Cassava,Zamfara,West Philipside,9/3/2022,Dry Season,16036.29,13.6,13855.35,665.08,1025.92,14214480.67,Boat,4100,Eke Awka,11,Warehouse,No,No,Yes
AGR-638685,FRM-03931,Cassava,Benue,South Monica,5/13/2023,Wet Season,34935.3,29.6,24594.45,1225.82,3532.1,86870056.84,Van,35500,Wuse Market,13,Silo,Yes,Yes,No
AGR-638686,FRM-07429,Maize,Plateau,Melanieshire,1/23/2022,Off-Season,29149.79,7.6,26934.41,833.34,2136.1,57534593.2,Motorcycle,35500,Wuse Market,19,None,No,No,No
AGR-638687,FRM-09942,Rice,Zamfara,South Angelicamouth,6/2/2022,Off-Season,31937.55,13.6,27594.04,264.09,672.16,18547609.93,Truck,36000,Oyingbo,8,None,No,No,No
AGR-638688,FRM-05333,Wheat,Zamfara,Port Christine,12/19/2023,Wet Season,34542.78,7,32124.79,56.99,131.98,4239829.78,Truck,18100,Oja Oba,13,Warehouse,Yes,No,Yes
AGR-638689,FRM-08346,Wheat,Niger,Christopherton,3/23/2022,Off-Season,22323.19,13.7,19264.91,1343.34,3585.19,69068362.68,Boat,35100,Mile 12,21,Warehouse,No,No,Yes
